"","olat","olng","lat5","lon5","neighborhood","mode","time_start","dis"
"630",47.60985,-122.32133,47.60893,-122.3244,"First Hill",6,"5/19/2015 17:22:03.014 ",252.138284508958
"631",47.64942,-122.30963,47.64479,-122.30484,"University District",6,"5/19/2015 19:50:31.027 ",628.244683914415
"632",47.60731,-122.32788,47.61675,-122.3289,"First Hill",6,"5/19/2015 20:04:10.013 ",1053.64021754198
"633",47.63834,-122.34539,47.68442,-122.34445,"East Queen Anne",6,"5/20/2015 8:30:04.003 ",5130.08625585584
"634",47.69939,-122.32383,47.68707,-122.32286,"Maple Leaf",6,"5/20/2015 16:50:19.968 ",1373.38067308334
"635",47.60997,-122.32125,47.60746,-122.32801,"First Hill",6,"5/20/2015 17:44:47.011 ",579.194488188231
"636",47.60746,-122.32801,47.63009,-122.34235,"First Hill",6,"5/20/2015 18:53:56.976 ",2739.33936058945
"637",47.63225,-122.34303,47.70204,-122.32827,"Westlake",6,"5/21/2015 8:38:22.013 ",7847.38940858512
"638",47.69939,-122.32406,47.67232,-122.32199,"Maple Leaf",6,"5/21/2015 17:19:31.987 ",3017.40875508705
"639",47.5499,-122.31778,47.55155,-122.32034,"Georgetown",6,"5/19/2015 19:17:34.973 ",265.956418464371
"640",47.55361,-122.3251,47.55469,-122.32565,"Georgetown",6,"5/19/2015 19:31:49.037 ",127.127780330453
"641",47.55372,-122.325,47.56096,-122.32357,"Georgetown",6,"5/20/2015 16:58:58.022 ",813.081242139836
"642",47.55379,-122.32482,47.5696,-122.32909,"Georgetown",6,"5/21/2015 16:17:44.995 ",1788.95112202469
"643",47.67397,-122.37646,47.66845,-122.36208,"Adams",6,"5/21/2015 7:17:51.994 ",1240.78036095645
"644",47.66043,-122.31489,47.67244,-122.32136,"University District",6,"5/21/2015 14:44:14.006 ",1422.21371820649
"645",47.71449,-122.34305,47.70512,-122.35545,"Haller Lake",6,"5/21/2015 16:50:35.002 ",1396.67440124595
"646",47.62382,-122.32089,47.53309,-122.29579,"Broadway",6,"5/21/2015 15:37:28.042 ",10274.3872791004
"647",47.62298,-122.31453,47.60796,-122.32868,"Broadway",6,"5/19/2015 7:09:49.968 ",1980.68774400368
"648",47.62137,-122.31683,47.61849,-122.33068,"Broadway",7,"5/20/2015 19:39:01.037 ",1087.55506625195
"649",47.6171,-122.31275,47.60709,-122.3307,"Stevens",6,"5/21/2015 7:13:48.000 ",1748.22144600585
"650",47.49781,-122.26922,47.48102,-122.2508,"Rainier View",6,"5/21/2015 18:34:48.979 ",2326.62775568548
"651",47.61917,-122.32561,47.62311,-122.31437,"Broadway",6,"5/21/2015 22:22:46.013 ",950.598242032976
"652",47.60746,-122.32912,47.59792,-122.31323,"First Hill",6,"5/20/2015 9:56:03.984 ",1596.97436749161
"653",47.66279,-122.28945,47.67585,-122.30684,"Bryant",6,"5/19/2015 8:01:57.994 ",1952.70100903941
"654",47.68986,-122.32929,47.6758,-122.31353,"Green Lake",6,"5/19/2015 16:42:49.997 ",1960.8014385648
"655",47.66272,-122.28932,47.66408,-122.29871,"Bryant",6,"5/20/2015 8:06:27.994 ",720.081921400557
"656",47.6627,-122.2894,47.67578,-122.30073,"Bryant",6,"5/21/2015 8:00:37.037 ",1685.66960079713
"657",47.66278,-122.28941,47.67583,-122.30059,"Bryant",6,"5/21/2015 17:58:50.016 ",1677.13796688772
"658",47.70896,-122.32459,47.69759,-122.29429,"Pinehurst",6,"5/21/2015 19:01:03.965 ",2598.94583683918
"659",47.66271,-122.28935,47.65648,-122.30217,"Bryant",7,"5/20/2015 7:25:30.000 ",1185.28355334233
"660",47.73073,-122.34505,47.73381,-122.30476,"Haller Lake",7,"5/20/2015 17:06:40.003 ",3036.05623382928
"661",47.66161,-122.29234,47.65075,-122.30426,"Ravenna",7,"5/21/2015 7:25:59.981 ",1503.45302257311
"662",47.64602,-122.30702,47.64258,-122.27399,"Montlake",7,"5/21/2015 7:38:53.002 ",2506.65402114655
"663",47.73068,-122.34484,47.73383,-122.30561,"Haller Lake",7,"5/21/2015 17:05:49.027 ",2958.12654790937
"664",47.70095,-122.30231,47.67596,-122.30065,"Meadowbrook",7,"5/21/2015 17:26:59.971 ",2784.6538698372
"665",47.66273,-122.28956,47.66134,-122.30981,"Bryant",7,"5/21/2015 20:31:24.960 ",1526.0872103943
"666",47.65696,-122.31546,47.66121,-122.29858,"University District",7,"5/21/2015 21:04:43.997 ",1351.16796099193
"667",47.67216,-122.38728,47.66225,-122.37437,"Adams",6,"5/20/2015 17:37:28.013 ",1467.53841015999
"668",47.66274,-122.37488,47.6599,-122.3688,"West Woodland",6,"5/20/2015 18:11:05.971 ",554.748972234948
"669",47.66012,-122.36827,47.66575,-122.38353,"West Woodland",6,"5/20/2015 18:39:22.003 ",1304.49770254376
"670",47.67231,-122.38732,47.66205,-122.3762,"Adams",6,"5/21/2015 6:38:01.997 ",1414.00673749868
"671",47.67228,-122.3874,47.66245,-122.37628,"Adams",6,"5/21/2015 13:18:37.008 ",1375.63043982167
"672",47.62526,-122.3618,47.62991,-122.35665,"Lower Queen Anne",7,"5/19/2015 20:45:06.970 ",645.93255674946
"673",47.63632,-122.35815,47.62533,-122.36178,"West Queen Anne",7,"5/19/2015 21:33:12.038 ",1253.3425927603
"674",47.56572,-122.3275,47.53828,-122.3262,"Industrial District",6,"5/19/2015 6:47:05.021 ",3056.16795508074
"675",47.56604,-122.32743,47.566,-122.328,"Industrial District",6,"5/19/2015 15:55:53.011 ",43.0446203018563
"676",47.72399,-122.30171,47.64783,-122.32251,"Olympic Hills",6,"5/20/2015 6:28:58.973 ",8620.1934355233
"677",47.566,-122.32731,47.56355,-122.33006,"Industrial District",6,"5/20/2015 11:35:45.024 ",342.127303400867
"678",47.56243,-122.33014,47.57359,-122.32908,"Industrial District",6,"5/20/2015 12:00:47.002 ",1244.87401184159
"679",47.56635,-122.32749,47.59065,-122.32105,"Industrial District",6,"5/20/2015 16:08:11.040 ",2747.95239291379
"680",47.6001,-122.32241,47.67401,-122.32114,"Yesler Terrace",6,"5/20/2015 16:23:03.034 ",8228.17503775446
"681",47.56629,-122.32737,47.57965,-122.32918,"Industrial District",6,"5/21/2015 12:09:01.037 ",1493.42773936594
"682",47.57851,-122.33587,47.57961,-122.33599,"Industrial District",6,"5/21/2015 12:23:04.992 ",122.7825566236
"683",47.56633,-122.32746,47.57119,-122.32588,"Industrial District",6,"5/21/2015 15:59:41.971 ",553.874911723112
"684",47.72404,-122.30185,47.73285,-122.31052,"Olympic Hills",6,"5/21/2015 18:03:30.038 ",1176.12816476692
"685",47.7332,-122.3104,47.72877,-122.31015,"Olympic Hills",6,"5/21/2015 18:18:36.979 ",493.500477136308
"686",47.55101,-122.35468,47.54045,-122.3423,"Riverview",6,"5/20/2015 18:40:03.994 ",1499.07726057425
"687",47.52305,-122.36839,47.51724,-122.34367,"Roxhill",6,"5/19/2015 10:26:51.994 ",1967.71731357358
"688",47.52317,-122.36845,47.49915,-122.3637,"Roxhill",6,"5/19/2015 19:41:07.958 ",2697.64141101245
"689",47.523,-122.36844,47.54669,-122.36284,"Roxhill",6,"5/21/2015 11:12:59.990 ",2670.53230785936
"690",47.615,-122.33524,47.61524,-122.32491,"Belltown",6,"5/20/2015 5:51:03.024 ",775.63691711336
"691",47.61536,-122.32485,47.61472,-122.33504,"Broadway",6,"5/20/2015 6:56:52.022 ",767.983793825094
"692",47.6147,-122.33569,47.65208,-122.3474,"Belltown",6,"5/20/2015 19:32:59.021 ",4252.83130912995
"693",47.68329,-122.34753,47.64285,-122.34704,"Phinney Ridge",6,"5/20/2015 21:49:12.979 ",4501.91009885356
"694",47.61557,-122.31431,47.60702,-122.33075,"Broadway",6,"5/19/2015 7:25:26.976 ",1558.22811396526
"695",47.6155,-122.31438,47.58926,-122.26054,"Broadway",6,"5/20/2015 6:54:59.962 ",4986.355176081
"696",47.61568,-122.31447,47.60783,-122.32844,"Broadway",6,"5/21/2015 8:13:52.003 ",1364.82919643514
"697",47.62251,-122.32188,47.62241,-122.32113,"Broadway",7,"5/20/2015 21:21:30.989 ",57.3635721435973
"698",47.66114,-122.31667,47.65833,-122.31663,"University District",7,"5/20/2015 21:37:23.981 ",312.822145906406
"699",47.6372,-122.32771,47.63836,-122.3271,"Eastlake",7,"5/21/2015 20:49:03.965 ",136.997323762665
"700",47.66015,-122.36946,47.64696,-122.34976,"West Woodland",7,"5/21/2015 21:44:02.026 ",2082.81435206773
"701",47.53433,-122.3193,47.58542,-122.30284,"Georgetown",6,"5/19/2015 16:55:29.021 ",5820.173494241
"702",47.62507,-122.3215,47.62342,-122.33435,"Broadway",6,"5/19/2015 20:42:05.962 ",981.453065023142
"703",47.61656,-122.31175,47.61838,-122.31268,"Stevens",6,"5/20/2015 9:22:03.994 ",214.283320765981
"704",47.53534,-122.31641,47.56006,-122.31331,"Georgetown",6,"5/20/2015 17:39:38.995 ",2761.65831242579
"705",47.61675,-122.31193,47.57066,-122.32021,"Stevens",6,"5/21/2015 9:15:14.026 ",5168.23198004183
"706",47.53554,-122.31638,47.57124,-122.31291,"Georgetown",6,"5/21/2015 16:40:58.973 ",3982.64759365331
"707",47.62908,-122.34048,47.62984,-122.33912,"Westlake",6,"5/19/2015 9:29:10.032 ",132.542014562882
"708",47.62967,-122.34072,47.62455,-122.33477,"Westlake",6,"5/20/2015 13:18:56.016 ",723.959002783752
"709",47.61066,-122.32536,47.60626,-122.32213,"First Hill",6,"5/21/2015 13:51:20.966 ",546.511082714959
"710",47.50386,-122.25228,47.48361,-122.22628,"Rainier View",6,"5/19/2015 21:01:48.000 ",2984.27079373436
"711",47.50392,-122.25217,47.47557,-122.21498,"Rainier View",6,"5/19/2015 10:05:03.984 ",4217.29701254015
"712",47.50393,-122.25217,47.49462,-122.24085,"Rainier View",6,"5/20/2015 17:20:01.018 ",1341.22544409619
"713",47.50385,-122.25233,47.48494,-122.21723,"Rainier View",6,"5/21/2015 10:18:56.016 ",3376.53276532871
"714",47.61729,-122.32174,47.61572,-122.32264,"Broadway",16,"5/19/2015 15:46:44.976 ",187.366326681081
"715",47.70089,-122.34432,47.69332,-122.3446,"North College Park",16,"5/19/2015 17:10:02.006 ",842.94963433864
"716",47.64944,-122.30636,47.63666,-122.32328,"University District",16,"5/19/2015 19:18:51.005 ",1906.40585221878
"717",47.65587,-122.28617,47.66135,-122.29591,"Laurelhurst",16,"5/20/2015 18:37:23.981 ",951.560393869438
"718",47.66154,-122.34075,47.66125,-122.33396,"Wallingford",16,"5/20/2015 21:44:30.019 ",510.101919902083
"719",47.61747,-122.32174,47.61558,-122.32361,"Broadway",16,"5/21/2015 13:40:35.990 ",252.895713287932
"720",47.62401,-122.31017,47.6263,-122.30253,"Stevens",16,"5/21/2015 13:52:24.038 ",627.335321445854
"721",47.64336,-122.31593,47.63762,-122.32352,"Portage Bay",16,"5/21/2015 14:06:03.974 ",855.789348315726
"722",47.62657,-122.32994,47.62627,-122.3342,"South Lake Union",6,"5/19/2015 18:23:32.035 ",321.346896573048
"723",47.62663,-122.33025,47.62309,-122.3341,"South Lake Union",6,"5/20/2015 18:22:26.976 ",488.599299410103
"724",47.58287,-122.30172,47.60125,-122.30222,"North Beacon Hill",6,"5/21/2015 8:32:54.989 ",2046.39654342457
"725",47.62658,-122.32994,47.62318,-122.33271,"South Lake Union",6,"5/21/2015 17:09:58.982 ",431.790850500639
"726",47.6831,-122.35981,47.66782,-122.34009,"Phinney Ridge",7,"5/19/2015 11:14:56.976 ",2253.45702012213
"727",47.65796,-122.30728,47.66479,-122.30966,"University District",7,"5/19/2015 12:57:23.990 ",780.970837171426
"728",47.68306,-122.35981,47.66969,-122.3404,"Phinney Ridge",7,"5/19/2015 14:02:46.032 ",2081.28167957869
"729",47.66484,-122.31501,47.67046,-122.3426,"University District",7,"5/19/2015 17:01:28.963 ",2160.8553901642
"730",47.69201,-122.35899,47.68307,-122.35981,"Greenwood",6,"5/19/2015 20:20:11.040 ",997.09152112628
"731",47.68307,-122.35981,47.65462,-122.36054,"Phinney Ridge",6,"5/19/2015 20:30:33.984 ",3167.51226929554
"732",47.65297,-122.3568,47.68284,-122.36067,"Fremont",6,"5/19/2015 20:56:27.024 ",3337.74554704112
"733",47.6831,-122.3598,47.66776,-122.33981,"Phinney Ridge",7,"5/20/2015 10:17:24.000 ",2271.79982283728
"734",47.65792,-122.30725,47.66489,-122.31391,"University District",7,"5/20/2015 16:43:50.995 ",922.685700947005
"735",47.68304,-122.35976,47.66536,-122.35446,"Phinney Ridge",6,"5/20/2015 19:05:38.976 ",2007.82297332427
"736",47.66205,-122.31904,47.66478,-122.31841,"University District",6,"5/20/2015 19:17:29.011 ",307.550722835358
"737",47.66878,-122.33309,47.67824,-122.3553,"Wallingford",6,"5/20/2015 20:43:30.979 ",1969.91356017029
"738",47.68305,-122.35977,47.70499,-122.3462,"Phinney Ridge",7,"5/21/2015 10:12:19.958 ",2645.54323105737
"739",47.70009,-122.32368,47.67522,-122.31201,"Maple Leaf",7,"5/21/2015 11:13:31.008 ",2903.35297113376
"740",47.65803,-122.30728,47.66497,-122.31316,"University District",7,"5/21/2015 17:15:26.006 ",889.491224141332
"741",47.6197,-122.35479,47.61436,-122.32984,"Lower Queen Anne",6,"5/19/2015 7:13:13.008 ",1964.31776574709
"742",47.61964,-122.35467,47.61697,-122.33299,"Lower Queen Anne",6,"5/20/2015 12:03:06.019 ",1653.7254485089
"743",47.60704,-122.30918,47.60737,-122.32068,"Minor",6,"5/20/2015 13:29:44.966 ",863.887006969356
"744",47.61966,-122.3546,47.61853,-122.34024,"Lower Queen Anne",6,"5/20/2015 15:52:05.002 ",1084.82889651225
"745",47.62138,-122.31919,47.61853,-122.32801,"Broadway",6,"5/20/2015 18:05:04.042 ",733.919329052501
"746",47.62479,-122.35468,47.61971,-122.35458,"Lower Queen Anne",6,"5/20/2015 18:30:02.995 ",565.552786737016
"747",47.61971,-122.3548,47.62439,-122.34638,"Lower Queen Anne",6,"5/21/2015 7:21:26.957 ",818.865653462002
"748",47.62151,-122.31253,47.61993,-122.31912,"Stevens",6,"5/21/2015 19:58:44.976 ",524.819275320198
"749",47.6386,-122.32564,47.67425,-122.31999,"Eastlake",6,"5/19/2015 6:53:14.035 ",3991.08837334719
"750",47.6762,-122.31989,47.72767,-122.32424,"Roosevelt",6,"5/19/2015 7:04:16.982 ",5738.87456769749
"751",47.6762,-122.32022,47.66394,-122.31743,"Roosevelt",6,"5/19/2015 16:33:06.019 ",1380.70917465829
"752",47.6386,-122.32568,47.67514,-122.32052,"Eastlake",6,"5/20/2015 6:55:48.000 ",4085.97354371285
"753",47.67512,-122.3204,47.68155,-122.31696,"Roosevelt",6,"5/20/2015 16:45:47.981 ",760.804464195238
"754",47.6823,-122.31701,47.66614,-122.31739,"Roosevelt",6,"5/20/2015 17:40:01.978 ",1799.14845505264
"755",47.62636,-122.3604,47.63147,-122.32465,"Lower Queen Anne",6,"5/19/2015 7:43:10.992 ",2741.67946863632
"756",47.62635,-122.36038,47.62451,-122.34741,"Lower Queen Anne",6,"5/20/2015 7:51:06.019 ",994.417393100961
"757",47.61116,-122.29872,47.6097,-122.32441,"Mann",6,"5/20/2015 20:56:08.966 ",1934.82220891664
"758",47.63588,-122.37589,47.62454,-122.3481,"West Queen Anne",6,"5/21/2015 7:55:45.005 ",2437.1980493467
"759",47.66084,-122.31202,47.66333,-122.31411,"University District",6,"5/19/2015 19:28:10.963 ",318.410536156361
"760",47.66774,-122.30025,47.66123,-122.31197,"Ravenna",6,"5/19/2015 19:48:41.040 ",1138.95009890081
"761",47.66103,-122.31234,47.64519,-122.3234,"University District",6,"5/20/2015 14:01:12.979 ",1948.603840421
"762",47.60509,-122.32972,47.62365,-122.32807,"Central Business District",6,"5/20/2015 16:03:13.997 ",2069.79666264031
"763",47.66077,-122.31232,47.65583,-122.31943,"University District",6,"5/20/2015 17:29:41.971 ",765.903941138103
"764",47.65362,-122.34493,47.66131,-122.32356,"Fremont",6,"5/20/2015 21:34:06.038 ",1816.66978553364
"765",47.66079,-122.31224,47.64602,-122.32556,"University District",6,"5/21/2015 14:06:26.957 ",1923.79693123001
"766",47.55875,-122.28804,47.56132,-122.2989,"Columbia City",6,"5/21/2015 15:29:22.992 ",864.516415852993
"767",47.66445,-122.31388,47.66082,-122.31245,"University District",6,"5/21/2015 16:37:20.035 ",418.070372864283
"768",47.65971,-122.35186,47.65342,-122.34924,"Fremont",6,"5/19/2015 19:05:43.987 ",727.236546167004
"769",47.65959,-122.35205,47.67683,-122.35427,"Fremont",6,"5/20/2015 7:32:36.989 ",1926.35032352146
"770",47.68539,-122.35547,47.67671,-122.35473,"Greenwood",6,"5/20/2015 8:11:27.024 ",967.843518543327
"771",47.65972,-122.35182,47.66133,-122.33832,"Fremont",6,"5/21/2015 8:34:35.990 ",1027.92260539721
"772",47.65973,-122.35183,47.65143,-122.35423,"Fremont",6,"5/19/2015 17:27:23.040 ",941.314179031892
"773",47.651,-122.35395,47.65171,-122.3525,"Fremont",6,"5/19/2015 17:33:08.035 ",134.424722612739
"774",47.65973,-122.3518,47.61906,-122.34363,"Fremont",6,"5/19/2015 19:09:38.995 ",4568.64850367686
"775",47.65984,-122.35187,47.67879,-122.35535,"Fremont",6,"5/20/2015 7:33:22.003 ",2125.57364114775
"776",47.68527,-122.35541,47.66497,-122.32311,"Greenwood",6,"5/20/2015 8:19:19.027 ",3311.81543669517
"777",47.65965,-122.3088,47.66129,-122.31788,"University District",6,"5/20/2015 8:28:54.019 ",704.837774797636
"778",47.65976,-122.35177,47.66137,-122.3345,"Fremont",6,"5/21/2015 8:35:05.021 ",1307.18137528104
"779",47.66164,-122.33085,47.65929,-122.31203,"Wallingford",6,"5/21/2015 8:48:02.016 ",1435.0969401146
"780",47.65681,-122.31269,47.66128,-122.31785,"University District",6,"5/21/2015 8:53:42.000 ",630.306288094469
"781",47.65974,-122.35188,47.66098,-122.33899,"Fremont",6,"5/21/2015 13:49:16.982 ",976.253225804522
"782",47.66166,-122.33583,47.65969,-122.35172,"Wallingford",6,"5/21/2015 14:12:09.965 ",1211.38260087621
"783",47.65959,-122.35195,47.67706,-122.346,"Fremont",6,"5/21/2015 18:23:34.973 ",1995.2471539998
"784",47.69679,-122.35298,47.69233,-122.35602,"Greenwood",6,"5/21/2015 16:54:14.026 ",546.242119527456
"785",47.69675,-122.35289,47.70029,-122.34445,"Greenwood",6,"5/21/2015 19:44:36.960 ",745.079196476087
"786",47.70014,-122.34443,47.69679,-122.35265,"North College Park",6,"5/21/2015 19:59:59.971 ",719.963727505471
"787",47.69679,-122.35318,47.69153,-122.35564,"Greenwood",6,"5/21/2015 20:50:30.019 ",613.866799019078
"788",47.69205,-122.35494,47.69693,-122.35265,"Greenwood",6,"5/21/2015 21:40:07.968 ",569.692602489616
"789",47.7092,-122.32452,47.75638,-122.34567,"Pinehurst",6,"5/21/2015 10:58:42.038 ",5485.58953200324
"790",47.73364,-122.31116,47.73089,-122.34511,"Olympic Hills",6,"5/20/2015 10:03:40.003 ",2560.30679015255
"791",47.72705,-122.35627,47.75321,-122.34549,"Broadview",6,"5/19/2015 9:47:03.034 ",3021.86939476376
"792",47.72711,-122.35618,47.6911,-122.37689,"Broadview",6,"5/20/2015 9:49:16.003 ",4298.32007265336
"793",47.65962,-122.40117,47.65411,-122.37598,"Lawton Park",6,"5/20/2015 16:26:46.982 ",1985.87921310229
"794",47.68018,-122.28534,47.67588,-122.31655,"Bryant",6,"5/19/2015 8:21:23.962 ",2387.69315122142
"795",47.68068,-122.32783,47.68016,-122.2851,"Green Lake",6,"5/19/2015 10:19:34.032 ",3203.03157524448
"796",47.68017,-122.28526,47.67581,-122.306,"Bryant",6,"5/19/2015 17:31:18.998 ",1628.49297295413
"797",47.675,-122.31747,47.67578,-122.31105,"Roosevelt",6,"5/19/2015 17:38:11.040 ",488.980575139949
"798",47.68018,-122.28535,47.66489,-122.29563,"Bryant",6,"5/20/2015 9:13:54.019 ",1868.38125803541
"799",47.66229,-122.29881,47.6802,-122.28504,"Ravenna",6,"5/20/2015 10:54:35.021 ",2245.08870431938
"800",47.68015,-122.28503,47.67582,-122.30922,"Bryant",6,"5/21/2015 8:18:09.994 ",1876.04478384924
"801",47.68072,-122.32774,47.67579,-122.30689,"Green Lake",6,"5/21/2015 10:03:34.992 ",1656.28629357303
"802",47.67912,-122.2872,47.67587,-122.30753,"Bryant",6,"5/21/2015 17:45:56.995 ",1566.12983663341
"803",47.67507,-122.31738,47.67584,-122.30026,"Roosevelt",6,"5/21/2015 17:53:10.982 ",1286.08365228235
"804",47.68021,-122.28529,47.6759,-122.31159,"Bryant",6,"5/19/2015 8:20:37.997 ",2028.75905949901
"805",47.68033,-122.28558,47.68683,-122.30748,"Bryant",6,"5/19/2015 19:10:10.963 ",1793.67515564497
"806",47.68251,-122.28936,47.68018,-122.28518,"Bryant",6,"5/21/2015 20:53:12.019 ",406.714176389241
"807",47.68013,-122.2855,47.67583,-122.3118,"Bryant",7,"5/21/2015 18:10:13.958 ",2028.49883876
"808",47.62486,-122.32167,47.62923,-122.3213,"Broadway",6,"5/21/2015 21:00:24.019 ",487.25752786531
"809",47.62965,-122.3283,47.62653,-122.33246,"South Lake Union",7,"5/19/2015 17:04:38.957 ",466.938828477044
"810",47.62653,-122.33246,47.64035,-122.34212,"South Lake Union",7,"5/19/2015 17:13:48.029 ",1700.55687815525
"811",47.67523,-122.38175,47.66998,-122.39271,"Adams",7,"5/19/2015 17:47:32.986 ",1008.21455588425
"812",47.66998,-122.39271,47.66853,-122.37574,"Adams",7,"5/20/2015 7:47:44.966 ",1282.33145987791
"813",47.66847,-122.37528,47.6515,-122.35189,"West Woodland",7,"5/20/2015 7:56:06.000 ",2577.62774181497
"814",47.62967,-122.3283,47.62652,-122.33264,"South Lake Union",7,"5/20/2015 17:16:41.002 ",478.512536399735
"815",47.62599,-122.33227,47.62662,-122.33919,"South Lake Union",7,"5/20/2015 17:25:18.019 ",523.890059417303
"816",47.66998,-122.3926,47.65456,-122.36021,"Adams",7,"5/21/2015 7:54:19.987 ",2973.82508664354
"817",47.62669,-122.33027,47.62971,-122.32828,"South Lake Union",7,"5/21/2015 9:27:15.984 ",367.844000952789
"818",47.62951,-122.32828,47.62637,-122.33256,"South Lake Union",7,"5/21/2015 17:09:23.990 ",474.641328346819
"819",47.62601,-122.33193,47.63361,-122.34351,"South Lake Union",7,"5/21/2015 17:21:59.040 ",1212.62631651994
"820",47.67462,-122.38143,47.6703,-122.39293,"Adams",7,"5/21/2015 17:59:54.989 ",987.095579746887
"821",47.66998,-122.39258,47.67641,-122.39617,"Adams",7,"5/21/2015 19:33:23.990 ",764.696959087696
"822",47.67641,-122.39617,47.67008,-122.39266,"Sunset Hill",7,"5/21/2015 21:08:35.981 ",752.168639105328
"823",47.67074,-122.36623,47.65985,-122.36854,"West Woodland",6,"5/19/2015 14:38:46.982 ",1224.57654522127
"824",47.67236,-122.38044,47.66912,-122.36623,"Adams",6,"5/20/2015 15:26:58.963 ",1124.60758934364
"825",47.6692,-122.328,47.65688,-122.34251,"Wallingford",6,"5/20/2015 16:56:00.038 ",1750.51759489019
"826",47.66975,-122.37461,47.67215,-122.38721,"West Woodland",7,"5/19/2015 18:33:47.030 ",981.569182322903
"827",47.65164,-122.34191,47.65424,-122.35525,"Wallingford",7,"5/20/2015 18:02:31.027 ",1041.35665455168
"828",47.66283,-122.37448,47.67537,-122.38764,"West Woodland",7,"5/20/2015 18:20:14.006 ",1709.35522635864
"829",47.67564,-122.39832,47.67208,-122.38738,"Adams",7,"5/20/2015 18:59:41.021 ",910.76864470428
"830",47.67223,-122.38754,47.66228,-122.37461,"Adams",7,"5/21/2015 8:57:49.968 ",1471.87493304123
"831",47.64836,-122.34301,47.64823,-122.34262,"Fremont",7,"5/21/2015 9:16:10.963 ",32.6319418699509
"832",47.65161,-122.34154,47.62184,-122.34371,"Wallingford",7,"5/21/2015 10:27:54.979 ",3317.97626500773
"833",47.67444,-122.29837,47.65694,-122.3019,"Ravenna",6,"5/19/2015 8:47:08.966 ",1965.98396762173
"834",47.67451,-122.29824,47.64852,-122.30467,"Ravenna",6,"5/20/2015 9:43:32.995 ",2933.08321703973
"835",47.62443,-122.29431,47.64409,-122.30401,"Harrison/Denny-Blaine",6,"5/20/2015 15:36:29.981 ",2306.33128175086
"836",47.67585,-122.303,47.65994,-122.30104,"Ravenna",6,"5/21/2015 9:39:20.966 ",1777.1775113803
"837",47.61793,-122.30379,47.61891,-122.30308,"Minor",6,"5/21/2015 17:09:32.976 ",121.406889600941
"838",47.56299,-122.30717,47.57163,-122.36114,"North Beacon Hill",6,"5/19/2015 15:02:50.035 ",4166.21962696584
"839",47.58141,-122.40193,47.5723,-122.37088,"North Admiral",6,"5/20/2015 6:08:25.958 ",2542.7225121836
"840",47.56296,-122.30729,47.58092,-122.39242,"North Beacon Hill",6,"5/20/2015 15:03:56.995 ",6698.84577016135
"841",47.58139,-122.40205,47.58,-122.40783,"North Admiral",6,"5/21/2015 11:30:02.016 ",460.781557914197
"842",47.58027,-122.4072,47.56238,-122.38548,"Alki",6,"5/21/2015 12:05:29.962 ",2574.3172987373
"843",47.56022,-122.38549,47.58097,-122.40399,"Genesee",6,"5/21/2015 12:26:40.992 ",2695.57089598764
"844",47.56187,-122.38071,47.52788,-122.39275,"Genesee",6,"5/20/2015 11:50:47.990 ",3890.40626165846
"845",47.52165,-122.36893,47.51723,-122.34547,"Roxhill",7,"5/21/2015 16:16:17.040 ",1831.03526693296
"846",47.54693,-122.35175,47.54525,-122.35489,"Riverview",16,"5/19/2015 10:53:41.971 ",301.07012435329
"847",47.54665,-122.35211,47.53407,-122.35521,"Riverview",16,"5/20/2015 10:54:21.024 ",1419.6437805465
"848",47.54775,-122.31843,47.52828,-122.29568,"Georgetown",7,"5/19/2015 12:46:16.982 ",2760.55682864088
"849",47.73178,-122.29319,47.70873,-122.32476,"Olympic Hills",6,"5/19/2015 11:27:29.002 ",3489.09262155559
"850",47.6626,-122.31752,47.7339,-122.31087,"University District",6,"5/19/2015 13:07:56.006 ",7952.7019210688
"851",47.64089,-122.40065,47.63351,-122.39741,"Southeast Magnolia",6,"5/19/2015 19:25:24.038 ",856.731322714978
"852",47.60557,-122.32342,47.56755,-122.36833,"Yesler Terrace",6,"5/21/2015 8:26:47.962 ",5411.37160949935
"853",47.58415,-122.33022,47.58389,-122.32962,"Industrial District",6,"5/19/2015 6:04:24.989 ",53.5475829740126
"854",47.58389,-122.32962,47.58298,-122.30751,"Industrial District",6,"5/19/2015 6:17:06.000 ",1663.25602695966
"855",47.59497,-122.2972,47.59905,-122.32845,"Leschi",6,"5/19/2015 12:01:09.034 ",2389.41577377442
"856",47.6494,-122.34553,47.6483,-122.34975,"Fremont",6,"5/19/2015 11:40:10.963 ",339.334050383159
"857",47.61583,-122.33553,47.62411,-122.36507,"Belltown",6,"5/19/2015 14:21:28.973 ",2400.52368565408
"858",47.65019,-122.37814,47.64843,-122.37674,"Interbay",6,"5/19/2015 16:34:38.986 ",222.279695424917
"859",47.63449,-122.33983,47.58937,-122.25254,"Westlake",6,"5/19/2015 20:54:09.994 ",8254.71054231692
"860",47.60832,-122.33268,47.55231,-122.32006,"Central Business District",6,"5/20/2015 14:04:41.030 ",6306.60972419853
"861",47.54838,-122.3169,47.54886,-122.31725,"Georgetown",6,"5/20/2015 18:59:11.990 ",59.5541758916415
"862",47.6159,-122.33571,47.61671,-122.3335,"Belltown",6,"5/21/2015 17:09:44.035 ",188.765710345201
"863",47.61622,-122.33218,47.47933,-122.21989,"Belltown",6,"5/21/2015 17:36:48.960 ",17418.3639765391
