"","olat","olng","lat10","lon10","neighborhood","mode","time_start","dis"
"21",47.66416,-122.2805,47.66523,-122.32597,"Laurelhurst",7,"5/19/2015 9:21:04.982 ",3410.97210969609
"22",47.66836,-122.38485,47.6614,-122.34278,"Adams",7,"5/19/2015 11:46:43.997 ",3247.75201036006
"23",47.67585,-122.31468,47.67821,-122.3272,"Roosevelt",7,"5/19/2015 12:12:23.040 ",974.485042529798
"24",47.67821,-122.3272,47.66461,-122.28442,"Green Lake",7,"5/19/2015 13:03:01.037 ",3546.21725382639
"25",47.67602,-122.31918,47.67747,-122.32793,"Roosevelt",7,"5/19/2015 17:19:38.035 ",675.408516898038
"26",47.6766,-122.32739,47.66402,-122.28036,"Green Lake",7,"5/19/2015 20:21:47.030 ",3793.41895575609
"27",47.66416,-122.28034,47.70612,-122.29086,"Laurelhurst",7,"5/20/2015 15:41:50.957 ",4737.03068320566
"28",47.68999,-122.29031,47.67467,-122.26477,"Wedgwood",7,"5/20/2015 17:05:47.990 ",2563.62633380869
"29",47.6618,-122.27799,47.67609,-122.31761,"Laurelhurst",7,"5/21/2015 9:45:45.965 ",3369.25014308415
"30",47.67604,-122.31763,47.66205,-122.29485,"Roosevelt",7,"5/21/2015 11:36:11.981 ",2311.1751629785
"31",47.66404,-122.28041,47.70996,-122.2803,"Laurelhurst",7,"5/21/2015 16:12:05.011 ",5111.79766363745
"32",47.66137,-122.30303,47.65786,-122.32273,"University District",6,"5/19/2015 7:54:59.990 ",1527.86234661146
"33",47.61164,-122.33511,47.62218,-122.32784,"Central Business District",6,"5/19/2015 16:13:16.982 ",1293.93007864438
"34",47.66838,-122.28397,47.66487,-122.34078,"Bryant",7,"5/20/2015 18:49:00.019 ",4276.78174695703
"35",47.63963,-122.35624,47.6648,-122.30966,"East Queen Anne",7,"5/20/2015 21:45:59.962 ",4477.87465253077
"36",47.66259,-122.27742,47.6632,-122.29766,"Laurelhurst",6,"5/21/2015 7:52:17.040 ",1518.96634584788
"37",47.61157,-122.33509,47.64232,-122.20161,"Central Business District",6,"5/21/2015 14:07:09.984 ",10583.1261635618
"38",47.61169,-122.33497,47.6205,-122.30757,"Central Business District",6,"5/21/2015 17:31:29.021 ",2278.01245671156
"39",47.66819,-122.37286,47.63702,-122.37388,"West Woodland",6,"5/19/2015 22:09:38.995 ",3470.67144965734
"40",47.6683,-122.37692,47.63735,-122.37427,"Adams",6,"5/19/2015 22:11:21.984 ",3451.06413148081
"41",47.63755,-122.37401,47.62586,-122.35542,"West Queen Anne",6,"5/21/2015 18:23:58.042 ",1907.42931184967
"42",47.62552,-122.35574,47.65782,-122.37624,"Lower Queen Anne",6,"5/21/2015 20:19:59.981 ",3910.57376852275
"43",47.67356,-122.37585,47.63723,-122.37411,"West Woodland",6,"5/21/2015 20:38:46.982 ",4046.34112177291
"44",47.58564,-122.31415,47.60142,-122.31749,"North Beacon Hill",6,"5/20/2015 8:57:07.027 ",1774.42683091708
"45",47.61287,-122.32227,47.59989,-122.31728,"First Hill",6,"5/20/2015 10:07:05.030 ",1492.6748638341
"46",47.58554,-122.31415,47.63043,-122.32588,"North Beacon Hill",6,"5/20/2015 10:35:39.984 ",5074.0862866877
"47",47.58564,-122.31405,47.61301,-122.30748,"North Beacon Hill",6,"5/21/2015 8:31:12.000 ",3086.46970797769
"48",47.58563,-122.31442,47.6183,-122.30279,"North Beacon Hill",6,"5/19/2015 9:17:09.974 ",3740.10857008492
"49",47.64838,-122.30911,47.63577,-122.30164,"University District",6,"5/19/2015 10:38:40.992 ",1511.41803460236
"50",47.58537,-122.31399,47.60294,-122.31897,"North Beacon Hill",6,"5/20/2015 8:57:47.030 ",1991.29304900536
"51",47.58555,-122.31409,47.61827,-122.31159,"North Beacon Hill",6,"5/21/2015 10:18:02.966 ",3647.20430096571
"52",47.64819,-122.33922,47.65228,-122.30324,"Wallingford",6,"5/19/2015 17:42:40.003 ",2736.31675097313
"53",47.64961,-122.33868,47.65772,-122.32601,"Wallingford",6,"5/20/2015 17:28:16.003 ",1310.60559700994
"54",47.64855,-122.34037,47.65361,-122.31519,"Wallingford",6,"5/21/2015 16:15:42.998 ",1970.46480622552
"55",47.59684,-122.32966,47.5992,-122.33321,"Pioneer Square",6,"5/20/2015 18:28:09.984 ",374.208795552342
"56",47.56414,-122.39655,47.57099,-122.35341,"Genesee",6,"5/21/2015 7:06:27.014 ",3328.74170137434
"57",47.58793,-122.32033,47.65843,-122.32246,"Industrial District",6,"5/21/2015 16:40:42.038 ",7849.65111174599
"58",47.56418,-122.39658,47.56283,-122.38628,"Genesee",6,"5/19/2015 12:34:46.992 ",788.148247384086
"59",47.56418,-122.39647,47.56271,-122.38567,"Genesee",6,"5/20/2015 8:04:31.958 ",827.586280723379
"60",47.56285,-122.38703,47.52645,-122.37661,"Genesee",6,"5/20/2015 13:59:55.997 ",4126.98509127636
"61",47.52228,-122.36796,47.56096,-122.3763,"Roxhill",6,"5/20/2015 15:06:21.024 ",4351.20931551419
"62",47.56412,-122.3966,47.60509,-122.33917,"Genesee",6,"5/20/2015 18:17:07.987 ",6276.54705582113
"63",47.59848,-122.33069,47.56464,-122.37753,"Pioneer Square",6,"5/20/2015 18:36:59.011 ",5153.76563472647
"64",47.56404,-122.39649,47.56289,-122.38715,"Genesee",6,"5/21/2015 7:54:40.982 ",713.161927801605
"65",47.55909,-122.38717,47.57147,-122.34336,"Seaview",6,"5/21/2015 16:15:29.002 ",3567.61942625096
"66",47.64904,-122.36076,47.59025,-122.33601,"North Queen Anne",6,"5/19/2015 9:10:28.042 ",6802.86607326575
"67",47.59071,-122.33373,47.57966,-122.17951,"Industrial District",6,"5/19/2015 9:56:07.008 ",11644.6432426758
"68",47.64865,-122.36359,47.62459,-122.33822,"North Queen Anne",6,"5/19/2015 14:45:23.990 ",3285.5757415588
"69",47.59055,-122.33379,47.67814,-122.34557,"Industrial District",6,"5/20/2015 15:25:01.978 ",9790.43431234626
"70",47.58548,-122.33384,47.59047,-122.33394,"Industrial District",6,"5/21/2015 8:44:19.018 ",555.534996648085
"71",47.59043,-122.33394,47.67425,-122.34724,"Industrial District",6,"5/21/2015 16:01:05.002 ",9383.99003479366
"72",47.64866,-122.3633,47.59603,-122.33441,"North Queen Anne",6,"5/19/2015 9:08:54.989 ",6246.8846743229
"73",47.59042,-122.33399,47.5798,-122.17571,"Industrial District",6,"5/19/2015 9:56:40.963 ",11943.0066529447
"74",47.64929,-122.36382,47.68561,-122.33739,"North Queen Anne",7,"5/19/2015 20:12:28.022 ",4502.51282218361
"75",47.64916,-122.36372,47.65479,-122.34729,"North Queen Anne",7,"5/20/2015 17:18:41.962 ",1382.3021258871
"76",47.64919,-122.36378,47.63625,-122.35692,"North Queen Anne",7,"5/21/2015 14:11:55.968 ",1529.60390134111
"77",47.64909,-122.36356,47.64693,-122.35171,"North Queen Anne",7,"5/21/2015 17:11:37.997 ",920.634746996319
"78",47.6992,-122.31099,47.71236,-122.33425,"Maple Leaf",7,"5/20/2015 17:12:37.008 ",2276.44265015246
"79",47.71374,-122.34301,47.74047,-122.34464,"Haller Lake",7,"5/20/2015 17:42:57.024 ",2978.07223112373
"80",47.67504,-122.31619,47.69949,-122.32129,"Roosevelt",7,"5/19/2015 10:18:23.011 ",2748.46306988897
"81",47.69958,-122.31198,47.78968,-122.31605,"Maple Leaf",7,"5/19/2015 10:32:36.989 ",10034.5121332942
"82",47.69921,-122.31085,47.71227,-122.34132,"Maple Leaf",7,"5/20/2015 17:13:08.026 ",2706.22095568239
"83",47.69936,-122.31098,47.67528,-122.31646,"Maple Leaf",7,"5/20/2015 20:02:25.037 ",2711.84689418917
"84",47.67528,-122.31646,47.75769,-122.32798,"Roosevelt",7,"5/20/2015 20:19:21.014 ",9214.3229421677
"85",47.67476,-122.31669,47.69943,-122.31098,"Roosevelt",7,"5/21/2015 10:48:22.032 ",2779.38732183604
"86",47.69908,-122.31101,47.70866,-122.32964,"Maple Leaf",7,"5/21/2015 13:29:04.963 ",1756.45118355278
"87",47.60732,-122.29791,47.64288,-122.30266,"Mann",7,"5/21/2015 15:29:14.006 ",3974.53074069784
"88",47.67503,-122.31656,47.69938,-122.31071,"Roosevelt",7,"5/21/2015 16:02:28.982 ",2745.85054098558
"89",47.69925,-122.31102,47.75746,-122.32823,"Maple Leaf",7,"5/21/2015 19:15:25.027 ",6606.80332168097
"90",47.71161,-122.28583,47.68207,-122.31999,"Matthews Beach",6,"5/20/2015 8:42:57.024 ",4167.00935712195
"91",47.65909,-122.35434,47.69048,-122.3399,"Fremont",7,"5/20/2015 9:37:56.986 ",3658.10958480142
"92",47.71159,-122.28568,47.66925,-122.31737,"Matthews Beach",7,"5/20/2015 11:16:11.021 ",5277.66668034372
"93",47.66679,-122.31712,47.70913,-122.31913,"University District",7,"5/20/2015 12:25:52.003 ",4715.67336622212
"94",47.70973,-122.31957,47.71772,-122.29666,"Pinehurst",7,"5/20/2015 13:56:00.989 ",1932.76973604306
"95",47.71157,-122.28579,47.68201,-122.32056,"Matthews Beach",7,"5/20/2015 18:22:45.034 ",4196.98272597612
"96",47.66143,-122.34047,47.70829,-122.30138,"Wallingford",7,"5/20/2015 20:07:37.978 ",5982.711046033
"97",47.71161,-122.28577,47.70244,-122.32678,"Matthews Beach",7,"5/21/2015 6:12:02.995 ",3237.19109776775
"98",47.70241,-122.32644,47.71192,-122.28962,"Maple Leaf",7,"5/21/2015 19:52:59.030 ",2954.34377908253
"99",47.60791,-122.33459,47.69074,-122.355,"Central Business District",7,"5/19/2015 11:51:57.024 ",9346.76679409295
"100",47.69398,-122.35308,47.69188,-122.35893,"Greenwood",6,"5/19/2015 15:29:50.986 ",496.778656791582
"101",47.69142,-122.35854,47.68027,-122.32482,"Greenwood",6,"5/19/2015 15:48:30.038 ",2815.34666086491
"102",47.67998,-122.32487,47.69395,-122.35295,"Green Lake",6,"5/19/2015 16:18:56.966 ",2616.55537598944
"103",47.69405,-122.35302,47.61336,-122.33047,"Greenwood",6,"5/21/2015 6:21:23.040 ",9140.14308444494
"104",47.69392,-122.35271,47.61294,-122.33057,"Greenwood",6,"5/21/2015 6:21:25.027 ",9166.25379895527
"105",47.64447,-122.3732,47.66292,-122.37363,"North Queen Anne",7,"5/21/2015 12:55:14.995 ",2054.09769344896
"106",47.64445,-122.37319,47.65811,-122.40644,"North Queen Anne",7,"5/21/2015 15:33:14.026 ",2920.50139011394
"107",47.65799,-122.40646,47.64452,-122.37335,"Lawton Park",7,"5/21/2015 16:40:46.963 ",2900.55397535969
"108",47.73395,-122.31309,47.75858,-122.25174,"Pinehurst",7,"5/19/2015 8:45:39.974 ",5348.45724134592
"109",47.55513,-122.3753,47.58755,-122.32014,"North Delridge",6,"5/21/2015 15:16:43.018 ",5494.2729381929
"110",47.56424,-122.37612,47.58919,-122.32057,"Fairmount Park",6,"5/21/2015 15:17:00.038 ",5011.62204713418
"111",47.62489,-122.35218,47.62447,-122.34018,"Lower Queen Anne",6,"5/19/2015 14:07:04.973 ",901.544139504215
"112",47.67947,-122.25826,47.67358,-122.26634,"Sand Point",6,"5/21/2015 21:54:17.021 ",892.570857379981
"113",47.6703,-122.32311,47.58972,-122.27795,"Wallingford",6,"5/20/2015 6:54:55.987 ",9588.58659552489
"114",47.67026,-122.32309,47.6135,-122.19642,"Wallingford",6,"5/21/2015 6:14:53.030 ",11409.8652746748
"115",47.67037,-122.32269,47.57794,-122.31949,"Wallingford",7,"5/19/2015 7:20:02.026 ",10292.0613003998
"116",47.67022,-122.32325,47.57024,-122.32025,"Wallingford",7,"5/20/2015 7:27:14.026 ",11131.9988301634
"117",47.65365,-122.34235,47.67022,-122.32291,"Wallingford",7,"5/20/2015 21:36:57.974 ",2350.89596833278
"118",47.67014,-122.323,47.58948,-122.32076,"Wallingford",7,"5/21/2015 7:45:54.029 ",8980.60249796637
"119",47.65415,-122.34217,47.67049,-122.32321,"Wallingford",7,"5/21/2015 21:01:11.971 ",2308.52218591113
"120",47.61962,-122.355,47.61922,-122.3222,"Lower Queen Anne",6,"5/19/2015 8:44:54.960 ",2461.55506567957
"121",47.61967,-122.35502,47.6157,-122.32215,"Lower Queen Anne",6,"5/20/2015 8:43:39.965 ",2505.76648311561
"122",47.61725,-122.32145,47.61859,-122.34316,"Broadway",6,"5/20/2015 15:28:09.984 ",1635.87461962238
"123",47.61968,-122.35508,47.6187,-122.32253,"Lower Queen Anne",6,"5/21/2015 8:49:08.026 ",2444.83943366296
"124",47.61726,-122.3217,47.61526,-122.32084,"Broadway",6,"5/21/2015 14:20:08.016 ",231.803295686139
"125",47.61526,-122.32084,47.62009,-122.3552,"Broadway",6,"5/21/2015 14:41:14.986 ",2633.75927869997
"126",47.61968,-122.35536,47.58178,-122.32909,"Lower Queen Anne",6,"5/21/2015 18:35:11.962 ",4657.07359032204
"127",47.56245,-122.32985,47.59668,-122.32703,"Industrial District",6,"5/21/2015 20:13:43.968 ",3816.34574680674
"128",47.59668,-122.32703,47.61339,-122.34643,"International District",6,"5/21/2015 22:34:54.019 ",2362.27177141934
"129",47.61967,-122.35501,47.57411,-122.3292,"Lower Queen Anne",6,"5/21/2015 18:36:41.040 ",5429.19646073085
"130",47.59678,-122.32718,47.61213,-122.34409,"International District",6,"5/21/2015 22:34:30.000 ",2128.55062515286
"131",47.53052,-122.36431,47.59453,-122.31772,"South Delridge",16,"5/19/2015 5:24:15.984 ",7938.60398592744
"132",47.53059,-122.36432,47.59483,-122.31625,"South Delridge",16,"5/20/2015 5:25:21.994 ",8011.07822963097
"133",47.57973,-122.29988,47.55618,-122.36302,"North Beacon Hill",16,"5/20/2015 12:13:42.010 ",5418.74661344051
"134",47.53058,-122.36427,47.5896,-122.32037,"South Delridge",16,"5/21/2015 5:25:02.035 ",7351.27485233597
"135",47.62735,-122.34316,47.66133,-122.34175,"Westlake",7,"5/19/2015 8:50:25.958 ",3784.11419312117
"136",47.66133,-122.34175,47.59869,-122.3218,"Wallingford",7,"5/19/2015 10:44:01.968 ",7131.85949792962
"137",47.65251,-122.34673,47.66125,-122.34183,"Fremont",7,"5/20/2015 9:34:32.995 ",1039.99348966401
"138",47.66125,-122.34183,47.61282,-122.33061,"Wallingford",7,"5/20/2015 11:50:33.043 ",5456.49861584281
"139",47.62738,-122.34319,47.66491,-122.38277,"Westlake",7,"5/20/2015 17:52:51.974 ",5124.97953221477
"140",47.67278,-122.39222,47.62664,-122.36834,"Adams",6,"5/20/2015 21:04:21.014 ",5439.51758522654
"141",47.62736,-122.34317,47.55715,-122.32085,"Westlake",6,"5/21/2015 9:54:13.997 ",7993.34908047753
"142",47.6158,-122.35158,47.65923,-122.37617,"Belltown",6,"5/19/2015 9:33:56.966 ",5174.5046308313
"143",47.71699,-122.36596,47.677,-122.38869,"Broadview",6,"5/19/2015 10:36:07.027 ",4766.29816317884
"144",47.67697,-122.38868,47.6425,-122.37626,"Loyal Heights",6,"5/19/2015 11:07:28.992 ",3948.56152228503
"145",47.61475,-122.31437,47.60444,-122.32744,"Broadway",6,"5/19/2015 12:18:13.997 ",1509.76034617166
"146",47.52276,-122.37682,47.57144,-122.35992,"Fauntleroy",6,"5/20/2015 9:34:46.992 ",5565.82671921049
"147",47.71704,-122.36621,47.66859,-122.37626,"Broadview",6,"5/20/2015 10:58:28.042 ",5445.74648557172
"148",47.6157,-122.35152,47.59115,-122.33693,"Belltown",6,"5/20/2015 14:47:46.982 ",2944.1374312488
"149",47.52195,-122.3797,47.57088,-122.34936,"Fauntleroy",6,"5/21/2015 6:10:09.034 ",5904.70485413151
"150",47.65975,-122.36948,47.67704,-122.38876,"West Woodland",6,"5/21/2015 11:20:10.003 ",2406.96459502882
"151",47.67704,-122.38876,47.62624,-122.36799,"Loyal Heights",6,"5/21/2015 11:58:17.962 ",5865.59719685378
"152",47.61482,-122.31423,47.57165,-122.32794,"Broadway",6,"5/21/2015 12:59:53.981 ",4914.64545548631
"153",47.62633,-122.30906,47.56947,-122.32053,"Stevens",6,"5/19/2015 5:33:22.032 ",6387.91839738215
"154",47.62621,-122.3093,47.64138,-122.26616,"Stevens",7,"5/21/2015 9:36:33.005 ",3650.24265638857
"155",47.62637,-122.30901,47.66908,-122.29979,"Stevens",7,"5/21/2015 19:38:07.037 ",4804.47173521477
"156",47.62633,-122.30911,47.60169,-122.31685,"Stevens",7,"5/19/2015 8:10:33.974 ",2803.73562045331
"157",47.58067,-122.31139,47.6143,-122.32961,"North Beacon Hill",7,"5/19/2015 12:17:14.986 ",3985.69175224372
"158",47.67485,-122.31739,47.63947,-122.31055,"Roosevelt",7,"5/19/2015 14:39:44.006 ",3971.73617476133
"159",47.62628,-122.30917,47.60875,-122.32688,"Stevens",7,"5/20/2015 8:22:57.965 ",2360.95564491576
"160",47.58083,-122.33099,47.5798,-122.32867,"Industrial District",7,"5/20/2015 13:24:41.011 ",208.557928069673
"161",47.62626,-122.30897,47.66843,-122.30056,"Stevens",7,"5/21/2015 19:38:37.018 ",4736.52282032348
"162",47.66858,-122.29518,47.62685,-122.30603,"Ravenna",7,"5/21/2015 21:12:42.998 ",4716.08772435098
"163",47.63546,-122.34747,47.68262,-122.32962,"East Queen Anne",6,"5/20/2015 9:49:30.000 ",5417.73913095241
"164",47.68312,-122.32942,47.69478,-122.31445,"Green Lake",6,"5/20/2015 11:54:55.958 ",1715.56373150311
"165",47.69478,-122.31445,47.6857,-122.33676,"Maple Leaf",6,"5/20/2015 13:29:35.981 ",1953.58032864328
"166",47.63701,-122.35838,47.62947,-122.34108,"West Queen Anne",6,"5/20/2015 16:14:03.984 ",1545.54185619534
"167",47.62513,-122.33727,47.7112,-122.32913,"South Lake Union",6,"5/20/2015 16:33:06.019 ",9600.68076016579
"168",47.63557,-122.34768,47.6413,-122.35477,"East Queen Anne",7,"5/21/2015 16:45:31.997 ",830.471799421356
"169",47.64595,-122.36069,47.63706,-122.35709,"North Queen Anne",7,"5/21/2015 17:09:53.021 ",1025.80443786529
"170",47.67513,-122.35813,47.65815,-122.34488,"Phinney Ridge",6,"5/19/2015 10:48:29.030 ",2135.31117476625
"171",47.54009,-122.2879,47.57705,-122.31948,"Holly Park",7,"5/19/2015 6:57:13.018 ",4749.33118916455
"172",47.61139,-122.28805,47.56393,-122.2955,"Madrona",7,"5/19/2015 14:38:08.966 ",5312.75063668234
"173",47.55589,-122.3166,47.54007,-122.28801,"Mid-Beacon Hill",7,"5/19/2015 15:52:25.997 ",2777.78282205595
"174",47.53904,-122.29728,47.57824,-122.31926,"Mid-Beacon Hill",7,"5/20/2015 6:34:10.013 ",4665.67366304238
"175",47.54004,-122.28797,47.54903,-122.25587,"Holly Park",6,"5/20/2015 18:43:41.030 ",2611.44278672583
"176",47.54004,-122.28799,47.59072,-122.32098,"Holly Park",7,"5/21/2015 6:17:56.976 ",6161.88093636466
"177",47.61253,-122.33754,47.54824,-122.31233,"Central Business District",7,"5/21/2015 12:55:46.013 ",7402.86515219598
"178",47.54011,-122.28788,47.55581,-122.32951,"Holly Park",6,"5/19/2015 12:45:50.026 ",3583.12252529042
"179",47.56516,-122.33047,47.53948,-122.29063,"Industrial District",6,"5/19/2015 13:43:03.043 ",4139.02492815401
"180",47.53997,-122.28804,47.54899,-122.25581,"Holly Park",6,"5/20/2015 18:43:41.981 ",2621.74778312739
"181",47.54934,-122.2564,47.54009,-122.28802,"Seward Park",6,"5/20/2015 19:52:52.982 ",2589.52969531108
"182",47.54006,-122.28805,47.57616,-122.31965,"Holly Park",7,"5/21/2015 13:36:09.014 ",4667.41531213115
"183",47.53974,-122.28805,47.47463,-122.27013,"Holly Park",6,"5/21/2015 18:43:53.990 ",7372.20932350415
"184",47.60337,-122.33822,47.59851,-122.3217,"Central Business District",6,"5/21/2015 9:51:51.005 ",1352.90078175454
"185",47.62491,-122.34398,47.61125,-122.34613,"Lower Queen Anne",6,"5/19/2015 16:31:35.990 ",1529.15838067267
"186",47.62632,-122.34497,47.61391,-122.34784,"Lower Queen Anne",6,"5/20/2015 16:28:31.008 ",1398.15864306476
"187",47.62559,-122.34401,47.61634,-122.34479,"Lower Queen Anne",6,"5/21/2015 16:25:07.018 ",1031.36716948214
"188",47.62912,-122.34208,47.62679,-122.32934,"Westlake",6,"5/19/2015 17:27:23.990 ",990.3597789992
"189",47.62263,-122.32124,47.65581,-122.3247,"Broadway",6,"5/19/2015 19:35:11.040 ",3702.68695851887
"190",47.62919,-122.34209,47.62366,-122.32921,"Westlake",6,"5/20/2015 17:28:07.018 ",1145.74845900107
"191",47.62239,-122.3211,47.65564,-122.32569,"Broadway",6,"5/20/2015 19:06:46.973 ",3717.35023632687
"192",47.62914,-122.34205,47.67738,-122.35438,"Westlake",6,"5/21/2015 12:57:06.970 ",5449.06567170475
"193",47.68294,-122.35573,47.70851,-122.32924,"Phinney Ridge",6,"5/21/2015 14:07:39.014 ",3470.09512086193
"194",47.70684,-122.32604,47.68757,-122.34459,"Maple Leaf",6,"5/21/2015 14:32:09.024 ",2556.01138563295
"195",47.64749,-122.35796,47.61681,-122.35271,"North Queen Anne",6,"5/19/2015 9:23:11.040 ",3437.91502860019
"196",47.617,-122.35187,47.63732,-122.35687,"Belltown",6,"5/19/2015 17:29:58.992 ",2292.90506115781
"197",47.64748,-122.35781,47.62457,-122.33746,"North Queen Anne",6,"5/20/2015 10:03:38.016 ",2972.25864465379
"198",47.6164,-122.3518,47.60086,-122.33539,"Belltown",6,"5/20/2015 13:01:34.982 ",2123.52576058583
"199",47.60086,-122.33539,47.62094,-122.33279,"Pioneer Square",6,"5/20/2015 13:19:18.998 ",2243.79554524707
"200",47.62094,-122.33279,47.61665,-122.35154,"South Lake Union",6,"5/20/2015 13:35:08.966 ",1485.76700242936
"201",47.61676,-122.35139,47.62001,-122.31355,"Belltown",6,"5/20/2015 19:57:29.981 ",2862.34189549836
"202",47.62035,-122.31271,47.64049,-122.32467,"Broadway",6,"5/20/2015 20:22:41.030 ",2414.84448824668
"203",47.64204,-122.32557,47.6461,-122.34958,"Eastlake",6,"5/20/2015 20:33:31.018 ",1856.59471292939
"204",47.66627,-122.38291,47.64754,-122.35783,"Adams",6,"5/21/2015 8:48:07.027 ",2807.78951905508
"205",47.61673,-122.35167,47.59168,-122.33676,"Belltown",6,"5/21/2015 13:34:59.981 ",3004.73167804785
"206",47.59382,-122.31055,47.59032,-122.32963,"North Beacon Hill",6,"5/21/2015 14:03:19.037 ",1484.46177414889
"207",47.61872,-122.34947,47.64281,-122.36092,"South Lake Union",6,"5/21/2015 16:25:38.986 ",2815.89503897588
"208",47.64744,-122.35771,47.61524,-122.33772,"North Queen Anne",6,"5/21/2015 21:03:18.979 ",3885.53497673232
"209",47.61184,-122.33628,47.62532,-122.3553,"Central Business District",6,"5/21/2015 21:16:43.018 ",2070.90198251983
"210",47.62458,-122.36043,47.64286,-122.31746,"Lower Queen Anne",6,"5/21/2015 12:46:16.032 ",3811.96317046117
"211",47.65615,-122.30495,47.62455,-122.343,"University District",6,"5/21/2015 21:01:53.962 ",4529.80987246568
"212",47.63237,-122.34241,47.69896,-122.3292,"Westlake",6,"5/19/2015 11:06:34.992 ",7478.62622657436
"213",47.63234,-122.34253,47.62412,-122.3358,"Westlake",6,"5/19/2015 16:30:08.035 ",1045.10044032387
"214",47.6324,-122.34254,47.622,-122.33722,"Westlake",6,"5/20/2015 16:30:01.037 ",1224.59161131027
"215",47.63236,-122.34252,47.62208,-122.33588,"Westlake",6,"5/21/2015 16:33:13.968 ",1248.09139267978
"216",47.62127,-122.33693,47.5817,-122.21877,"South Lake Union",7,"5/19/2015 19:12:03.974 ",9902.81735609148
"217",47.62131,-122.33687,47.62461,-122.33438,"South Lake Union",7,"5/20/2015 16:18:45.994 ",412.131910786242
"218",47.62162,-122.33677,47.59304,-122.31233,"South Lake Union",7,"5/21/2015 18:02:36.989 ",3672.41133262166
"219",47.51982,-122.38791,47.52248,-122.36886,"Fauntleroy",6,"5/20/2015 9:42:16.013 ",1462.39616344674
"220",47.51986,-122.38793,47.52316,-122.33489,"Fauntleroy",6,"5/20/2015 16:09:19.987 ",4004.19716850944
"221",47.51968,-122.38768,47.5588,-122.38672,"Fauntleroy",6,"5/20/2015 17:17:00.010 ",4355.416026769
"222",47.561,-122.38424,47.53694,-122.38179,"Genesee",6,"5/20/2015 19:42:25.027 ",2684.66555907755
"223",47.51978,-122.38772,47.5518,-122.38847,"Fauntleroy",6,"5/21/2015 10:02:58.013 ",3564.89574060026
"224",47.55143,-122.38726,47.51817,-122.38958,"Seaview",6,"5/21/2015 11:22:20.035 ",3706.58967368088
"225",47.51977,-122.38793,47.56013,-122.403,"Fauntleroy",6,"5/21/2015 12:04:43.997 ",4633.38886875345
"226",47.57834,-122.41318,47.5608,-122.38816,"Alki",6,"5/21/2015 14:17:50.986 ",2709.92636891135
"227",47.51976,-122.38775,47.56209,-122.3761,"Fauntleroy",7,"5/19/2015 6:26:07.987 ",4792.79092605077
"228",47.51974,-122.3876,47.56562,-122.37492,"Fauntleroy",7,"5/20/2015 6:26:56.026 ",5195.46050711785
"229",47.5197,-122.38781,47.57099,-122.34936,"Fauntleroy",7,"5/21/2015 6:22:30.000 ",6398.95766864552
"230",47.67596,-122.36148,47.63212,-122.3423,"West Woodland",6,"5/20/2015 10:33:41.962 ",5087.75821309547
